,Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
1927,Opel,Corsa,occasion,Essence,Manuelle,5.0,28,12500,11500.0
1928,Opel,Corsa,occasion,Essence,Manuelle,4.0,28,10714,9000.0
1929,Opel,Corsa,occasion,Essence,Manuelle,4.0,28,10714,10000.0
1930,Opel,Corsa,occasion,Essence,Manuelle,4.0,28,3642,12000.0
1931,Opel,Corsa,occasion,Diesel,Manuelle,4.0,28,3642,12500.0
1933,Opel,Corsa,occasion,Essence,Manuelle,4.0,27,3777,12500.0
1934,Opel,Corsa,occasion,Essence,Manuelle,4.0,26,3922,12000.0
1935,Opel,Corsa,occasion,Essence,Manuelle,4.0,25,4079,10000.0
1936,Opel,Corsa,occasion,Essence,Manuelle,4.0,25,4079,11000.0
1937,Opel,Corsa,occasion,Essence,Manuelle,4.0,25,4079,11500.0
1938,Opel,Corsa,occasion,Essence,Manuelle,4.0,24,4249,12500.0
1939,Opel,Corsa,occasion,Essence,Manuelle,4.0,24,4249,55555.0
1940,Opel,Corsa,occasion,Essence,Manuelle,4.0,23,16608,13000.0
1941,Opel,Corsa,occasion,Essence,Manuelle,4.0,23,15260,12300.0
1942,Opel,Corsa,occasion,Essence,Manuelle,4.0,22,14636,14300.0
1943,Opel,Corsa,occasion,Essence,Manuelle,4.0,22,4635,11200.0
1944,Opel,Corsa,occasion,Essence,Manuelle,4.0,22,10909,15000.0
1945,Opel,Corsa,occasion,Essence,Manuelle,4.0,22,17500,12850.0
1946,Opel,Corsa,occasion,Essence,Manuelle,4.0,20,13050,12000.0
1947,Opel,Corsa,occasion,Essence,Manuelle,5.0,16,6374,22000.0
1948,Opel,Corsa,occasion,Essence,Manuelle,5.0,10,17500,27500.0
1949,Opel,Corsa,occasion,Essence,Manuelle,5.0,10,7300,28000.0
1950,Opel,Corsa,occasion,Essence,Manuelle,5.0,9,15555,29000.0
1951,Opel,Corsa,occasion,Essence,Manuelle,5.0,9,20000,31000.0
1952,Opel,Corsa,occasion,Essence,Manuelle,5.0,9,10777,32500.0
1953,Opel,Insignia,occasion,Diesel,Manuelle,6.0,11,27272,33000.0
1954,Opel,Insignia,occasion,Essence,Manuelle,11.0,11,23636,25900.0
1955,Opel,Kadett,occasion,Essence,Manuelle,5.0,41,2487,6500.0
1956,Opel,Kadett,occasion,Essence,Manuelle,5.0,34,2941,10500.0
1957,Opel,Kadett,occasion,Essence,Manuelle,5.0,33,3090,8500.0
1958,Opel,Meriva,occasion,Essence,Manuelle,6.0,8,12748,38000.0
1959,Opel,Mokka,occasion,Essence,Manuelle,8.0,6,16666,96000.0
1960,Opel,Mokka,occasion,Essence,Manuelle,8.0,6,16666,110000.0
1961,Opel,Vectra,occasion,Essence,Manuelle,9.0,27,3777,17000.0
1962,Opel,Vectra,occasion,Diesel,Manuelle,6.0,21,4856,12500.0
1963,Opel,Vivaro,occasion,Diesel,Manuelle,6.0,20,5099,15000.0
1964,Peugeot,106,occasion,Essence,Manuelle,4.0,28,7142,11500.0
1965,Peugeot,106,occasion,Essence,Manuelle,4.0,34,6029,9500.0
1966,Peugeot,106,occasion,Essence,Manuelle,4.0,30,3788,8200.0
1967,Peugeot,106,occasion,Essence,Manuelle,4.0,30,3788,11500.0
1968,Peugeot,106,occasion,Essence,Manuelle,5.0,29,3918,8500.0
1969,Peugeot,106,occasion,Essence,Manuelle,4.0,29,6551,8500.0
1970,Peugeot,106,occasion,Essence,Manuelle,4.0,29,6206,8900.0
1971,Peugeot,106,occasion,Essence,Manuelle,5.0,28,4058,10800.0
1972,Peugeot,106,occasion,Essence,Manuelle,5.0,28,4058,8000.0
1973,Peugeot,106,occasion,Essence,Manuelle,5.0,28,7678,12500.0
1974,Peugeot,106,occasion,Essence,Manuelle,4.0,28,4058,9500.0
1975,Peugeot,106,occasion,Essence,Manuelle,4.0,27,4209,13000.0
1976,Peugeot,106,occasion,Essence,Manuelle,4.0,27,6851,14000.0
1977,Peugeot,106,occasion,Essence,Manuelle,4.0,27,4209,9500.0
1978,Peugeot,106,occasion,Essence,Manuelle,4.0,27,12888,14500.0
1979,Peugeot,106,occasion,Essence,Manuelle,4.0,26,15000,10500.0
1980,Peugeot,106,occasion,Essence,Manuelle,4.0,26,13076,10800.0
1981,Peugeot,106,occasion,Essence,Manuelle,4.0,25,8000,14000.0
1982,Peugeot,107,occasion,Essence,Manuelle,4.0,12,9470,25000.0
1983,Peugeot,108,occasion,Essence,Manuelle,4.0,7,16235,30000.0
1984,Peugeot,108,occasion,Essence,Manuelle,4.0,6,10000,33400.0
1985,Peugeot,108,occasion,Essence,Manuelle,4.0,5,8000,40000.0
1986,Peugeot,2008,occasion,Essence,Manuelle,5.0,16,4937,48000.0
1987,Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,41800.0
1989,Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,42000.0
1991,Peugeot,2008,occasion,Essence,Automatique,6.0,6,20000,55000.0
1992,Peugeot,2008,occasion,Essence,Manuelle,7.0,5,25000,51000.0
1993,Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19750,48500.0
1994,Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19500,48500.0
1995,Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19500,49000.0
1996,Peugeot,208,occasion,Diesel,Automatique,5.0,1,10000,20000.0
1997,Peugeot,208,occasion,Essence,Manuelle,5.0,23,4941,22000.0
1998,Peugeot,2008,occasion,Essence,Manuelle,5.0,9,7111,38000.0
1999,Peugeot,2008,occasion,Essence,Manuelle,5.0,9,6666,38000.0
2000,Peugeot,2008,occasion,Essence,Manuelle,7.0,9,19111,37000.0
2001,Peugeot,2008,occasion,Essence,Manuelle,5.0,9,17666,42000.0
2002,Peugeot,2008,occasion,Essence,Manuelle,5.0,9,14444,38000.0
2003,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,15500,42000.0
2004,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,14205,39900.0
2005,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,13750,39900.0
2007,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,14205,41000.0
2008,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,21875,39500.0
2009,Peugeot,2008,occasion,Essence,Manuelle,5.0,8,19000,38500.0
2010,Peugeot,2008,occasion,Essence,Manuelle,5.0,7,19142,41900.0
2011,Peugeot,2008,occasion,Essence,Manuelle,5.0,7,15142,45000.0
2012,Peugeot,2008,occasion,Essence,Manuelle,10.0,7,22428,40000.0
2013,Peugeot,2008,occasion,Essence,Manuelle,5.0,7,10142,45000.0
2014,Peugeot,2008,occasion,Essence,Manuelle,5.0,6,14010,48000.0
2015,Peugeot,2008,occasion,Essence,Manuelle,5.0,6,18940,41000.0
2016,Peugeot,2008,occasion,Essence,Manuelle,5.0,5,22729,39000.0
2017,Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19250,37900.0
2018,Peugeot,2008,occasion,Essence,Manuelle,6.0,3,5333,85000.0
2020,Peugeot,2008,occasion,Diesel,Manuelle,5.0,2,20000,105000.0
2021,Peugeot,205,occasion,Essence,Manuelle,4.0,44,2582,6500.0
2022,Peugeot,205,occasion,Essence,Manuelle,5.0,41,3414,11500.0
2023,Peugeot,205,occasion,Essence,Manuelle,4.0,31,3584,123000.0
2024,Peugeot,205,occasion,Essence,Manuelle,4.0,31,7741,7000.0
2025,Peugeot,205,occasion,Essence,Manuelle,7.0,28,4058,8500.0
2026,Peugeot,205,occasion,Essence,Manuelle,4.0,27,4444,10800.0
2027,Peugeot,205,occasion,Essence,Manuelle,4.0,25,4938,7000.0
2028,Peugeot,206,occasion,Essence,Manuelle,4.0,23,4941,14200.0
2029,Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,18500.0
2030,Peugeot,206,occasion,Essence,Manuelle,4.0,25,4545,14500.0
2031,Peugeot,206,occasion,Essence,Automatique,6.0,25,7160,22000.0
2032,Peugeot,206,occasion,Essence,Manuelle,4.0,24,4735,13500.0
2033,Peugeot,206,occasion,Essence,Manuelle,5.0,23,4941,13900.0
2034,Peugeot,206,occasion,Essence,Manuelle,4.0,23,13043,11200.0
2035,Peugeot,206,occasion,Essence,Manuelle,4.0,22,15272,14500.0
2036,Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16700.0
2037,Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16000.0
2038,Peugeot,206,occasion,Diesel,Manuelle,6.0,22,13636,13000.0
2039,Peugeot,206,occasion,Essence,Manuelle,4.0,22,11818,17000.0
2040,Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16500.0
2041,Peugeot,206,occasion,Diesel,Manuelle,5.0,21,23809,8000.0
2042,Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,10000.0
2043,Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,16500.0
2044,Peugeot,206,occasion,Essence,Manuelle,4.0,21,9380,17000.0
2045,Peugeot,206,occasion,Essence,Manuelle,4.0,21,9333,16000.0
2046,Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,16000.0
2047,Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,9000.0
2048,Peugeot,206,occasion,Essence,Manuelle,4.0,21,9238,18000.0
2049,Peugeot,206,occasion,Essence,Manuelle,4.0,21,9380,16500.0
2050,Peugeot,206,occasion,Essence,Manuelle,5.0,21,5411,74568.0
2051,Peugeot,206,occasion,Essence,Manuelle,5.0,20,10400,18000.0
2052,Peugeot,206,occasion,Essence,Manuelle,8.0,20,6112,14000.0
2053,Peugeot,206,occasion,Essence,Manuelle,4.0,20,9850,16800.0
2054,Peugeot,206,occasion,Essence,Manuelle,4.0,19,10526,14500.0
2055,Peugeot,206,occasion,Essence,Manuelle,5.0,19,5981,16000.0
2056,Peugeot,206,occasion,Essence,Manuelle,4.0,18,11111,20000.0
2057,Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,18400.0
2058,Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,21000.0
2059,Peugeot,206,occasion,Essence,Manuelle,6.0,17,14705,20000.0
2060,Peugeot,206,occasion,Diesel,Manuelle,4.0,17,6685,10500.0
2061,Peugeot,206,occasion,Essence,Manuelle,6.0,17,7823,23000.0
2062,Peugeot,206,occasion,Essence,Manuelle,5.0,16,8000,16000.0
2063,Peugeot,206,occasion,Essence,Manuelle,6.0,16,7102,17500.0
2064,Peugeot,206,occasion,Essence,Manuelle,6.0,16,11062,21000.0
2065,Peugeot,206,occasion,Essence,Manuelle,6.0,16,11062,20000.0
2066,Peugeot,206,occasion,Essence,Manuelle,6.0,16,12500,13000.0
2067,Peugeot,206,occasion,Essence,Manuelle,5.0,16,10937,20000.0
2068,Peugeot,206,occasion,Essence,Manuelle,6.0,16,7102,20000.0
2069,Peugeot,206,occasion,Essence,Manuelle,6.0,14,8117,7000.0
2070,Peugeot,206,occasion,Essence,Manuelle,4.0,14,8117,7000.0
2071,Peugeot,206,occasion,Essence,Manuelle,6.0,14,3571,18800.0
2072,Peugeot,206,occasion,Essence,Manuelle,4.0,12,18333,24500.0
2073,Peugeot,206,occasion,Essence,Manuelle,5.0,12,13333,20000.0
2074,Peugeot,206,occasion,Essence,Manuelle,5.0,12,14166,20600.0
2075,Peugeot,206,occasion,Essence,Manuelle,4.0,12,15827,21500.0
2076,Peugeot,206,occasion,Diesel,Manuelle,4.0,12,9470,15500.0
2077,Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,21000.0
2078,Peugeot,206,occasion,Diesel,Manuelle,4.0,12,41666,20000.0
2079,Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,23500.0
2083,Peugeot,207,occasion,Essence,Manuelle,6.0,14,8117,123000.0
2084,Peugeot,207,occasion,Diesel,Manuelle,4.0,18,17777,23500.0
2085,Peugeot,207,occasion,Essence,Manuelle,6.0,17,6685,21000.0
2086,Peugeot,207,occasion,Essence,Manuelle,6.0,17,6685,21500.0
2087,Peugeot,207,occasion,Diesel,Manuelle,4.0,17,19411,19000.0
2088,Peugeot,207,occasion,Diesel,Manuelle,6.0,15,15066,27400.0
2089,Peugeot,207,occasion,Diesel,Manuelle,4.0,15,16000,24000.0
2090,Peugeot,207,occasion,Essence,Manuelle,5.0,15,7576,21000.0
2091,Peugeot,207,occasion,GPL,Manuelle,6.0,14,8117,21300.0
2093,Peugeot,207,occasion,Essence,Automatique,6.0,14,5357,34000.0
2094,Peugeot,207,occasion,Diesel,Manuelle,6.0,13,22307,27500.0
2095,Peugeot,207,occasion,Diesel,Manuelle,4.0,13,8741,29500.0
2096,Peugeot,207,occasion,Essence,Manuelle,6.0,13,15769,24000.0
2097,Peugeot,207,occasion,Essence,Manuelle,6.0,12,17250,25000.0
2098,Peugeot,208,occasion,Essence,Manuelle,5.0,4,22500,34000.0
2099,Peugeot,208,occasion,Essence,Manuelle,4.0,3,19000,42500.0
2100,Peugeot,208,occasion,Essence,Manuelle,4.0,2,17500,44900.0
2101,Peugeot,208,occasion,Diesel,Manuelle,5.0,2,14250,62000.0
2102,Peugeot,208,occasion,Essence,Manuelle,5.0,2,56822,55000.0
2103,Peugeot,208,occasion,Essence,Manuelle,4.0,1,16000,44000.0
2104,Peugeot,208,occasion,Diesel,Manuelle,4.0,1,100000,35000.0
2105,Peugeot,208,occasion,Diesel,Manuelle,5.0,1,20000,37000.0
2106,Peugeot,208,occasion,Diesel,Manuelle,5.0,1,113645,34000.0
2107,Peugeot,208,occasion,Essence,Manuelle,4.0,0,0,65000.0
2108,Peugeot,208,occasion,Essence,Manuelle,5.0,11,16363,25000.0
2109,Peugeot,208,occasion,Essence,Manuelle,5.0,11,11636,27500.0
2110,Peugeot,208,occasion,Essence,Manuelle,5.0,11,11818,26500.0
2111,Peugeot,208,occasion,Essence,Manuelle,5.0,11,15818,28800.0
2112,Peugeot,208,occasion,Essence,Manuelle,4.0,11,8272,123000.0
2113,Peugeot,208,occasion,Essence,Manuelle,4.0,10,11364,29300.0
2114,Peugeot,208,occasion,Diesel,Manuelle,6.0,10,17000,33500.0
2115,Peugeot,208,occasion,Diesel,Manuelle,4.0,10,18500,38000.0
2116,Peugeot,208,occasion,Essence,Manuelle,5.0,9,8111,31000.0
2117,Peugeot,208,occasion,Essence,Manuelle,4.0,9,12627,25500.0
2118,Peugeot,208,occasion,Essence,Manuelle,5.0,9,14444,26500.0
2119,Peugeot,208,occasion,Essence,Manuelle,5.0,8,13500,28500.0
2120,Peugeot,208,occasion,Essence,Manuelle,5.0,8,14205,28000.0
2121,Peugeot,208,occasion,Essence,Manuelle,5.0,8,15312,32000.0
2122,Peugeot,208,occasion,Essence,Manuelle,5.0,7,13142,33000.0
2123,Peugeot,208,occasion,Essence,Manuelle,5.0,7,22857,34900.0
2124,Peugeot,208,occasion,Essence,Manuelle,5.0,7,16428,25800.0
2125,Peugeot,208,occasion,Essence,Manuelle,5.0,7,17000,29000.0
2126,Peugeot,208,occasion,Essence,Manuelle,5.0,7,16235,32000.0
2127,Peugeot,208,occasion,Essence,Manuelle,5.0,6,16000,30200.0
2128,Peugeot,208,occasion,Essence,Manuelle,5.0,6,18940,25000.0
2129,Peugeot,208,occasion,Essence,Manuelle,5.0,6,16500,32500.0
2130,Peugeot,208,occasion,Essence,Manuelle,5.0,5,22729,30000.0
2131,Peugeot,208,occasion,Essence,Manuelle,4.0,5,22000,32000.0
2132,Peugeot,208,occasion,Essence,Manuelle,4.0,5,8600,34500.0
2133,Peugeot,208,occasion,Diesel,Manuelle,5.0,5,20800,43500.0
2135,Peugeot,208,occasion,Essence,Manuelle,5.0,4,19020,33000.0
2136,Peugeot,208,occasion,Essence,Manuelle,4.0,4,17500,33500.0
2137,Peugeot,208,occasion,Diesel,Manuelle,5.0,4,26750,45000.0
2138,Peugeot,208,occasion,Essence,Manuelle,4.0,4,15500,36000.0
2139,Peugeot,208,occasion,Essence,Manuelle,4.0,4,32499,36800.0
2140,Peugeot,208,occasion,Essence,Manuelle,4.0,4,20500,41200.0
2141,Peugeot,208,occasion,Diesel,Manuelle,5.0,4,19000,53000.0
2142,Peugeot,208,occasion,Essence,Manuelle,4.0,4,10378,33000.0
2143,Peugeot,208,occasion,Essence,Manuelle,4.0,4,19625,31000.0
2144,Peugeot,208,occasion,Essence,Manuelle,4.0,4,19000,32000.0
2145,Peugeot,208,occasion,Essence,Manuelle,4.0,4,19500,31500.0
2146,Peugeot,208,occasion,Essence,Manuelle,5.0,4,28411,33500.0
2147,Peugeot,208,occasion,Essence,Manuelle,5.0,3,13333,51000.0
2148,Peugeot,208,occasion,Essence,Manuelle,4.0,2,20000,42900.0
2149,Peugeot,208,occasion,Essence,Manuelle,4.0,2,21000,44000.0
2150,Peugeot,208,occasion,Essence,Manuelle,4.0,2,17500,43500.0
2151,Peugeot,208,occasion,Diesel,Manuelle,5.0,2,60000,38000.0
2152,Peugeot,208,occasion,Diesel,Manuelle,4.0,2,140000,34000.0
2153,Peugeot,208,occasion,Diesel,Manuelle,4.0,2,140000,33000.0
2154,Peugeot,208,occasion,Essence,Manuelle,4.0,2,18000,41500.0
2155,Peugeot,208,occasion,Diesel,Manuelle,5.0,2,65000,37000.0
2156,Peugeot,3008,occasion,Essence,Manuelle,7.0,10,14300,37500.0
2157,Peugeot,3008,occasion,Diesel,Automatique,7.0,4,28411,82000.0
2158,Peugeot,3008,occasion,Essence,Manuelle,7.0,13,18000,31500.0
2159,Peugeot,3008,occasion,Diesel,Manuelle,6.0,13,8741,36000.0
2160,Peugeot,3008,occasion,Diesel,Automatique,6.0,12,9470,39000.0
2161,Peugeot,3008,occasion,Diesel,Manuelle,6.0,12,9470,38000.0
2162,Peugeot,3008,occasion,Diesel,Automatique,7.0,12,22750,42000.0
2163,Peugeot,3008,occasion,Essence,Manuelle,7.0,10,19500,44000.0
2164,Peugeot,3008,occasion,Essence,Manuelle,7.0,7,18571,63000.0
2165,Peugeot,3008,occasion,Essence,Automatique,9.0,6,15000,85500.0
2166,Peugeot,3008,occasion,Diesel,Automatique,6.0,5,14000,92000.0
2167,Peugeot,3008,occasion,Essence,Automatique,9.0,5,28000,75500.0
2168,Peugeot,3008,occasion,Essence,Automatique,7.0,5,16200,78000.0
2169,Peugeot,3008,occasion,Essence,Automatique,9.0,4,21750,105000.0
2170,Peugeot,3008,occasion,Diesel,Automatique,7.0,4,25000,78500.0
2171,Peugeot,3008,occasion,Essence,Automatique,7.0,3,19110,102000.0
2172,Peugeot,305,occasion,Essence,Manuelle,7.0,29,3918,5000.0
2173,Peugeot,306,occasion,Essence,Manuelle,4.0,34,3342,11000.0
2174,Peugeot,306,occasion,Diesel,Manuelle,4.0,32,3125,8500.0
2175,Peugeot,306,occasion,Diesel,Manuelle,6.0,27,4209,9500.0
2177,Peugeot,306,occasion,Diesel,Manuelle,6.0,26,4370,8000.0
2178,Peugeot,306,occasion,Diesel,Manuelle,5.0,24,20000,24000.0
2179,Peugeot,306,occasion,Diesel,Manuelle,5.0,24,4735,10000.0
2180,Peugeot,306,occasion,Essence,Manuelle,6.0,23,4941,14000.0
2181,Peugeot,306,occasion,Diesel,Manuelle,7.0,23,19565,8200.0
2182,Peugeot,306,occasion,Diesel,Manuelle,5.0,20,5682,7800.0
2183,Peugeot,307,occasion,Diesel,Manuelle,6.0,47,2417,12000.0
2184,Peugeot,307,occasion,Essence,Manuelle,6.0,22,5165,18400.0
2185,Peugeot,307,occasion,Essence,Automatique,7.0,22,11818,23500.0
2186,Peugeot,307,occasion,Essence,Manuelle,6.0,19,10789,22000.0
2187,Peugeot,307,occasion,Essence,Manuelle,8.0,19,15789,17000.0
2188,Peugeot,307,occasion,Essence,Manuelle,7.0,15,7733,25002.0
2189,Peugeot,308,occasion,Diesel,Manuelle,5.0,14,8117,24000.0
2190,Peugeot,308,occasion,Essence,Manuelle,6.0,13,8741,26950.0
2191,Peugeot,308,occasion,Essence,Manuelle,6.0,13,8741,26900.0
2192,Peugeot,308,occasion,Diesel,Manuelle,5.0,3,42000,123000.0
2193,Peugeot,308,occasion,Diesel,Manuelle,6.0,16,25000,32000.0
2194,Peugeot,308,occasion,Diesel,Manuelle,6.0,16,25000,29000.0
2195,Peugeot,308,occasion,Essence,Manuelle,6.0,16,7102,24000.0
2196,Peugeot,308,occasion,Essence,Manuelle,6.0,15,18000,27000.0
2197,Peugeot,308,occasion,Essence,Manuelle,6.0,15,7576,23000.0
2198,Peugeot,308,occasion,Essence,Manuelle,6.0,15,13533,23500.0
2199,Peugeot,308,occasion,Essence,Manuelle,6.0,15,20798,24000.0
2200,Peugeot,308,occasion,Essence,Automatique,7.0,15,13502,25000.0
2201,Peugeot,308,occasion,Essence,Automatique,7.0,15,12333,27000.0
2202,Peugeot,308,occasion,Essence,Manuelle,6.0,14,13445,24500.0
2203,Peugeot,308,occasion,Essence,Manuelle,6.0,13,16230,24000.0
2204,Peugeot,308,occasion,Essence,Manuelle,6.0,12,16500,25000.0
2205,Peugeot,308,occasion,Diesel,Manuelle,5.0,12,20000,29500.0
2206,Peugeot,308,occasion,Essence,Manuelle,6.0,12,15000,25500.0
2207,Peugeot,308,occasion,Essence,Manuelle,6.0,12,9470,23400.0
2208,Peugeot,308,occasion,Diesel,Manuelle,6.0,11,16090,31000.0
2209,Peugeot,308,occasion,Essence,Manuelle,5.0,10,17000,35500.0
2210,Peugeot,308,occasion,Essence,Manuelle,5.0,9,20000,32000.0
2211,Peugeot,308,occasion,Essence,Manuelle,5.0,9,18888,34000.0
2212,Peugeot,308,occasion,Essence,Manuelle,5.0,9,18888,32000.0
2213,Peugeot,308,occasion,Essence,Manuelle,5.0,7,16235,48000.0
2214,Peugeot,308,occasion,Essence,Manuelle,5.0,7,18714,41000.0
2215,Peugeot,308,occasion,Essence,Manuelle,5.0,7,16235,36000.0
2216,Peugeot,308,occasion,Essence,Manuelle,5.0,6,26666,40000.0
2217,Peugeot,308,occasion,Essence,Manuelle,5.0,6,18940,38000.0
2218,Peugeot,308,occasion,Diesel,Manuelle,5.0,5,44000,51000.0
2219,Peugeot,308,occasion,Essence,Manuelle,6.0,5,29700,47000.0
2220,Peugeot,308,occasion,Essence,Manuelle,6.0,5,16599,111000.0
2221,Peugeot,308,occasion,Essence,Manuelle,7.0,5,29600,43000.0
2222,Peugeot,309,occasion,Essence,Manuelle,4.0,44,2582,7500.0
2223,Peugeot,309,occasion,Essence,Manuelle,5.0,34,6470,12000.0
2224,Peugeot,309,occasion,Diesel,Manuelle,5.0,33,5905,8000.0
2225,Peugeot,309,occasion,Essence,Manuelle,4.0,31,12903,5500.0
2226,Peugeot,3008,occasion,Essence,Manuelle,9.0,11,10331,38500.0
2227,Peugeot,405,occasion,Essence,Manuelle,6.0,31,3584,6600.0
2228,Peugeot,405,occasion,Essence,Manuelle,6.0,29,3918,11000.0
2229,Peugeot,405,occasion,Essence,Manuelle,7.0,27,12962,13000.0
2230,Peugeot,405,occasion,Essence,Manuelle,4.0,24,4735,6000.0
2231,Peugeot,406,occasion,Diesel,Manuelle,6.0,27,4209,11000.0
2232,Peugeot,406,occasion,Essence,Manuelle,7.0,26,4370,14500.0
2233,Peugeot,406,occasion,Essence,Manuelle,7.0,26,11153,17000.0
2234,Peugeot,406,occasion,Essence,Manuelle,7.0,25,8888,14000.0
2235,Peugeot,406,occasion,Essence,Manuelle,7.0,25,18000,13000.0
2236,Peugeot,406,occasion,Essence,Manuelle,7.0,23,4941,15500.0
2237,Peugeot,406,occasion,Essence,Manuelle,7.0,23,4941,12500.0
2238,Peugeot,407,occasion,Essence,Manuelle,7.0,20,5682,22500.0
2239,Peugeot,407,occasion,Diesel,Manuelle,6.0,19,5981,15500.0
2240,Peugeot,407,occasion,Diesel,Manuelle,6.0,19,5981,111000.0
2241,Peugeot,407,occasion,Essence,Manuelle,9.0,19,5981,19500.0
2242,Peugeot,407,occasion,Diesel,Manuelle,6.0,18,6313,21500.0
2243,Peugeot,407,occasion,Diesel,Manuelle,6.0,18,6313,20500.0
2244,Peugeot,407,occasion,Diesel,Manuelle,6.0,16,23750,18500.0
2245,Peugeot,407,occasion,Diesel,Manuelle,6.0,16,20625,25000.0
2246,Peugeot,407,occasion,Diesel,Manuelle,6.0,16,20750,25000.0
2247,Peugeot,407,occasion,Diesel,Manuelle,6.0,15,16666,26000.0
2248,Peugeot,407,occasion,Essence,Automatique,9.0,15,16000,22000.0
2249,Peugeot,407,occasion,Diesel,Manuelle,6.0,15,7576,26000.0
2250,Peugeot,407,occasion,Diesel,Manuelle,6.0,13,8741,27500.0
2251,Peugeot,5008,occasion,Diesel,Manuelle,6.0,8,22500,50000.0
2252,Peugeot,5008,occasion,Diesel,Automatique,7.0,2,27000,144000.0
2253,Peugeot,505,occasion,Diesel,Manuelle,8.0,6,15833,45000.0
2254,Peugeot,508,occasion,Essence,Manuelle,7.0,11,10331,32000.0
2255,Peugeot,508,occasion,Essence,Manuelle,9.0,11,10331,32000.0
2256,Peugeot,508,occasion,Diesel,Manuelle,6.0,13,23076,31300.0
2257,Peugeot,508,occasion,Diesel,Manuelle,6.0,13,16230,38500.0
2258,Peugeot,508,occasion,Essence,Manuelle,9.0,13,16923,28000.0
2259,Peugeot,508,occasion,Essence,Manuelle,9.0,13,17307,28000.0
2260,Peugeot,508,occasion,Essence,Manuelle,9.0,13,18461,30000.0
2261,Peugeot,508,occasion,Diesel,Automatique,6.0,12,17166,36000.0
2262,Peugeot,508,occasion,Essence,Manuelle,9.0,12,9470,34900.0
2263,Peugeot,508,occasion,Essence,Automatique,7.0,12,22500,30000.0
2265,Peugeot,508,occasion,Essence,Automatique,7.0,12,9470,30000.0
2266,Peugeot,508,occasion,Essence,Manuelle,9.0,12,9470,29000.0
2267,Peugeot,508,occasion,Essence,Automatique,7.0,12,9470,35000.0
2268,Peugeot,508,occasion,Essence,Automatique,7.0,10,20000,34000.0
2270,Peugeot,508,occasion,Essence,Automatique,7.0,10,16000,36000.0
2271,Peugeot,607,occasion,Diesel,Manuelle,8.0,22,5165,17000.0
2272,Peugeot,607,occasion,Essence,Manuelle,9.0,19,5981,20000.0
2273,Peugeot,807,occasion,Essence,Manuelle,9.0,22,5165,15000.0
2274,Peugeot,807,occasion,Diesel,Manuelle,8.0,17,11764,28000.0
2275,Peugeot,5008,occasion,Diesel,Manuelle,6.0,1,34160,97000.0
2276,Peugeot,Landtreck,occasion,Diesel,Manuelle,6.0,1,17000,97500.0
2277,Peugeot,208,occasion,Diesel,Manuelle,5.0,0,0,38000.0
2278,Peugeot,504,occasion,Diesel,Manuelle,8.0,58,8620,8000.0
2279,Peugeot,208,occasion,Essence,Manuelle,43.0,41,2771,7000.0
2280,Peugeot,504,occasion,Diesel,Manuelle,8.0,40,2841,12346.0
2281,Peugeot,208,occasion,Diesel,Manuelle,4.0,39,2913,5500.0
2282,Peugeot,404,occasion,Diesel,Manuelle,8.0,24,4735,7000.0
2283,Peugeot,308SW,occasion,Diesel,Manuelle,5.0,15,31266,25000.0
2284,Peugeot,301,occasion,Essence,Manuelle,5.0,11,16090,22400.0
2285,Peugeot,301,occasion,Essence,Manuelle,5.0,11,12454,26000.0
2286,Peugeot,301,occasion,Essence,Manuelle,5.0,11,11136,24500.0
2287,Peugeot,301,occasion,Essence,Manuelle,5.0,11,20000,122000.0
2288,Peugeot,301,occasion,Essence,Manuelle,5.0,11,9090,23500.0
2289,Peugeot,301,occasion,Essence,Manuelle,5.0,11,16363,27000.0
2290,Peugeot,301,occasion,Essence,Manuelle,4.0,10,11364,21500.0
2291,Peugeot,301,occasion,Essence,Manuelle,5.0,10,12700,22500.0
2292,Peugeot,301,occasion,Essence,Manuelle,5.0,10,14900,24000.0
2293,Peugeot,301,occasion,Essence,Manuelle,5.0,10,12500,24500.0
