Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
Opel,Corsa,occasion,Essence,Manuelle,4.0,25,4079,11000
Opel,Corsa,occasion,Essence,Manuelle,4.0,25,4079,11500
Opel,Corsa,occasion,Essence,Manuelle,4.0,24,4249,12500
Opel,Corsa,occasion,Essence,Manuelle,4.0,24,4249,55555
Opel,Corsa,occasion,Essence,Manuelle,4.0,23,16608,13000
Opel,Corsa,occasion,Essence,Manuelle,4.0,23,15260,12300
Opel,Corsa,occasion,Essence,Manuelle,4.0,22,14636,14300
Opel,Corsa,occasion,Essence,Manuelle,4.0,22,4635,11200
Opel,Corsa,occasion,Essence,Manuelle,4.0,22,10909,15000
Opel,Corsa,occasion,Essence,Manuelle,4.0,22,17500,12850
Opel,Corsa,occasion,Essence,Manuelle,4.0,20,13050,12000
Opel,Corsa,occasion,Essence,Manuelle,5.0,16,6374,22000
Opel,Corsa,occasion,Essence,Manuelle,5.0,10,17500,27500
Opel,Corsa,occasion,Essence,Manuelle,5.0,10,7300,28000
Opel,Corsa,occasion,Essence,Manuelle,5.0,9,15555,29000
Opel,Corsa,occasion,Essence,Manuelle,5.0,9,20000,31000
Opel,Corsa,occasion,Essence,Manuelle,5.0,9,10777,32500
Opel,Insignia,occasion,Diesel,Manuelle,6.0,11,27272,33000
Opel,Insignia,occasion,Essence,Manuelle,11.0,11,23636,25900
Opel,Kadett,occasion,Essence,Manuelle,5.0,41,2487,6500
Opel,Kadett,occasion,Essence,Manuelle,5.0,34,2941,10500
Opel,Kadett,occasion,Essence,Manuelle,5.0,33,3090,8500
Opel,Meriva,occasion,Essence,Manuelle,6.0,8,12748,38000
Opel,Mokka,occasion,Essence,Manuelle,8.0,6,16666,96000
Opel,Mokka,occasion,Essence,Manuelle,8.0,6,16666,110000
Opel,Vectra,occasion,Essence,Manuelle,9.0,27,3777,17000
Opel,Vectra,occasion,Diesel,Manuelle,6.0,21,4856,12500
Opel,Vivaro,occasion,Diesel,Manuelle,6.0,20,5099,15000
Peugeot,106,occasion,Essence,Manuelle,4.0,28,7142,11500
Peugeot,106,occasion,Essence,Manuelle,4.0,34,6029,9500
Peugeot,106,occasion,Essence,Manuelle,4.0,30,3788,8200
Peugeot,106,occasion,Essence,Manuelle,4.0,30,3788,11500
Peugeot,106,occasion,Essence,Manuelle,5.0,29,3918,8500
Peugeot,106,occasion,Essence,Manuelle,4.0,29,6551,8500
Peugeot,106,occasion,Essence,Manuelle,4.0,29,6206,8900
Peugeot,106,occasion,Essence,Manuelle,5.0,28,4058,10800
Peugeot,106,occasion,Essence,Manuelle,5.0,28,4058,8000
Peugeot,106,occasion,Essence,Manuelle,5.0,28,7678,12500
Peugeot,106,occasion,Essence,Manuelle,4.0,28,4058,9500
Peugeot,106,occasion,Essence,Manuelle,4.0,27,4209,13000
Peugeot,106,occasion,Essence,Manuelle,4.0,27,6851,14000
Peugeot,106,occasion,Essence,Manuelle,4.0,27,4209,9500
Peugeot,106,occasion,Essence,Manuelle,4.0,27,12888,14500
Peugeot,106,occasion,Essence,Manuelle,4.0,26,15000,10500
Peugeot,106,occasion,Essence,Manuelle,4.0,26,13076,10800
Peugeot,106,occasion,Essence,Manuelle,4.0,25,8000,14000
Peugeot,107,occasion,Essence,Manuelle,4.0,12,9470,25000
Peugeot,108,occasion,Essence,Manuelle,4.0,7,16235,30000
Peugeot,108,occasion,Essence,Manuelle,4.0,6,10000,33400
Peugeot,108,occasion,Essence,Manuelle,4.0,5,8000,40000
Peugeot,2008,occasion,Essence,Manuelle,5.0,16,4937,48000
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,41800
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,41800
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,42000
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,16857,42000
Peugeot,2008,occasion,Essence,Automatique,6.0,6,20000,55000
Peugeot,2008,occasion,Essence,Manuelle,7.0,5,25000,51000
Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19750,48500
Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19500,48500
Peugeot,2008,occasion,Essence,Manuelle,5.0,4,19500,49000
Peugeot,208,occasion,Diesel,Automatique,5.0,1,10000,20000
Peugeot,208,occasion,Essence,Manuelle,5.0,23,4941,22000
Peugeot,2008,occasion,Essence,Manuelle,5.0,9,7111,38000
Peugeot,2008,occasion,Essence,Manuelle,5.0,9,6666,38000
Peugeot,2008,occasion,Essence,Manuelle,7.0,9,19111,37000
Peugeot,2008,occasion,Essence,Manuelle,5.0,9,17666,42000
Peugeot,2008,occasion,Essence,Manuelle,5.0,9,14444,38000
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,15500,42000
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,14205,39900
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,13750,39900
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,13750,39900
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,14205,41000
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,21875,39500
Peugeot,2008,occasion,Essence,Manuelle,5.0,8,19000,38500
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,19142,41900
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,15142,45000
Peugeot,2008,occasion,Essence,Manuelle,10.0,7,22428,40000
Peugeot,2008,occasion,Essence,Manuelle,5.0,7,10142,45000
Peugeot,2008,occasion,Essence,Manuelle,5.0,6,14010,48000
Peugeot,2008,occasion,Essence,Manuelle,5.0,6,18940,41000
Peugeot,2008,occasion,Essence,Manuelle,5.0,5,22729,39000
Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19250,37900
Peugeot,2008,occasion,Essence,Manuelle,6.0,3,5333,85000
Peugeot,2008,occasion,Essence,Manuelle,6.0,3,5333,85000
Peugeot,2008,occasion,Diesel,Manuelle,5.0,2,20000,105000
Peugeot,205,occasion,Essence,Manuelle,4.0,44,2582,6500
Peugeot,205,occasion,Essence,Manuelle,5.0,41,3414,11500
Peugeot,205,occasion,Essence,Manuelle,4.0,31,3584,123000
Peugeot,205,occasion,Essence,Manuelle,4.0,31,7741,7000
Peugeot,205,occasion,Essence,Manuelle,7.0,28,4058,8500
Peugeot,205,occasion,Essence,Manuelle,4.0,27,4444,10800
Peugeot,205,occasion,Essence,Manuelle,4.0,25,4938,7000
Peugeot,206,occasion,Essence,Manuelle,4.0,23,4941,14200
Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,18500
Peugeot,206,occasion,Essence,Manuelle,4.0,25,4545,14500
Peugeot,206,occasion,Essence,Automatique,6.0,25,7160,22000
Peugeot,206,occasion,Essence,Manuelle,4.0,24,4735,13500
Peugeot,206,occasion,Essence,Manuelle,5.0,23,4941,13900
Peugeot,206,occasion,Essence,Manuelle,4.0,23,13043,11200
Peugeot,206,occasion,Essence,Manuelle,4.0,22,15272,14500
Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16700
Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16000
Peugeot,206,occasion,Diesel,Manuelle,6.0,22,13636,13000
Peugeot,206,occasion,Essence,Manuelle,4.0,22,11818,17000
Peugeot,206,occasion,Essence,Manuelle,4.0,22,5165,16500
Peugeot,206,occasion,Diesel,Manuelle,5.0,21,23809,8000
Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,10000
Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,16500
Peugeot,206,occasion,Essence,Manuelle,4.0,21,9380,17000
Peugeot,206,occasion,Essence,Manuelle,4.0,21,9333,16000
Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,16000
Peugeot,206,occasion,Diesel,Manuelle,5.0,21,5411,9000
Peugeot,206,occasion,Essence,Manuelle,4.0,21,9238,18000
Peugeot,206,occasion,Essence,Manuelle,4.0,21,9380,16500
Peugeot,206,occasion,Essence,Manuelle,5.0,21,5411,74568
Peugeot,206,occasion,Essence,Manuelle,5.0,20,10400,18000
Peugeot,206,occasion,Essence,Manuelle,8.0,20,6112,14000
Peugeot,206,occasion,Essence,Manuelle,4.0,20,9850,16800
Peugeot,206,occasion,Essence,Manuelle,4.0,19,10526,14500
Peugeot,206,occasion,Essence,Manuelle,5.0,19,5981,16000
Peugeot,206,occasion,Essence,Manuelle,4.0,18,11111,20000
Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,18400
Peugeot,206,occasion,Essence,Manuelle,4.0,18,6313,21000
Peugeot,206,occasion,Essence,Manuelle,6.0,17,14705,20000
Peugeot,206,occasion,Diesel,Manuelle,4.0,17,6685,10500
Peugeot,206,occasion,Essence,Manuelle,6.0,17,7823,23000
Peugeot,206,occasion,Essence,Manuelle,5.0,16,8000,16000
Peugeot,206,occasion,Essence,Manuelle,6.0,16,7102,17500
Peugeot,206,occasion,Essence,Manuelle,6.0,16,11062,21000
Peugeot,206,occasion,Essence,Manuelle,6.0,16,11062,20000
Peugeot,206,occasion,Essence,Manuelle,6.0,16,12500,13000
Peugeot,206,occasion,Essence,Manuelle,5.0,16,10937,20000
Peugeot,206,occasion,Essence,Manuelle,6.0,16,7102,20000
Peugeot,206,occasion,Essence,Manuelle,6.0,14,8117,7000
Peugeot,206,occasion,Essence,Manuelle,4.0,14,8117,7000
Peugeot,206,occasion,Essence,Manuelle,6.0,14,3571,18800
Peugeot,206,occasion,Essence,Manuelle,4.0,12,18333,24500
Peugeot,206,occasion,Essence,Manuelle,5.0,12,13333,20000
Peugeot,206,occasion,Essence,Manuelle,5.0,12,14166,20600
Peugeot,206,occasion,Essence,Manuelle,4.0,12,15827,21500
Peugeot,206,occasion,Diesel,Manuelle,4.0,12,9470,15500
Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,21000
Peugeot,206,occasion,Diesel,Manuelle,4.0,12,41666,20000
Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,23500
Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,21000
Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,21000
Peugeot,206,occasion,Essence,Manuelle,5.0,12,9470,21000
Peugeot,207,occasion,Essence,Manuelle,6.0,14,8117,123000
Peugeot,207,occasion,Diesel,Manuelle,4.0,18,17777,23500
Peugeot,207,occasion,Essence,Manuelle,6.0,17,6685,21000
Peugeot,207,occasion,Essence,Manuelle,6.0,17,6685,21500
Peugeot,207,occasion,Diesel,Manuelle,4.0,17,19411,19000
Peugeot,207,occasion,Diesel,Manuelle,6.0,15,15066,27400
Peugeot,207,occasion,Diesel,Manuelle,4.0,15,16000,24000
Peugeot,207,occasion,Essence,Manuelle,5.0,15,7576,21000
Peugeot,207,occasion,GPL,Manuelle,6.0,14,8117,21300
Peugeot,207,occasion,GPL,Manuelle,6.0,14,8117,21300
Peugeot,207,occasion,Essence,Automatique,6.0,14,5357,34000
Peugeot,207,occasion,Diesel,Manuelle,6.0,13,22307,27500
Peugeot,207,occasion,Diesel,Manuelle,4.0,13,8741,29500
Peugeot,207,occasion,Essence,Manuelle,6.0,13,15769,24000
Peugeot,207,occasion,Essence,Manuelle,6.0,12,17250,25000
Peugeot,208,occasion,Essence,Manuelle,5.0,4,22500,34000
Peugeot,208,occasion,Essence,Manuelle,4.0,3,19000,42500
Peugeot,208,occasion,Essence,Manuelle,4.0,2,17500,44900
Peugeot,208,occasion,Diesel,Manuelle,5.0,2,14250,62000
Peugeot,208,occasion,Essence,Manuelle,5.0,2,56822,55000
Peugeot,208,occasion,Essence,Manuelle,4.0,1,16000,44000
Peugeot,208,occasion,Diesel,Manuelle,4.0,1,100000,35000
Peugeot,208,occasion,Diesel,Manuelle,5.0,1,20000,37000
Peugeot,208,occasion,Diesel,Manuelle,5.0,1,113645,34000
Peugeot,208,occasion,Essence,Manuelle,4.0,0,0,65000
Peugeot,208,occasion,Essence,Manuelle,5.0,11,16363,25000
Peugeot,208,occasion,Essence,Manuelle,5.0,11,11636,27500
Peugeot,208,occasion,Essence,Manuelle,5.0,11,11818,26500
Peugeot,208,occasion,Essence,Manuelle,5.0,11,15818,28800
Peugeot,208,occasion,Essence,Manuelle,4.0,11,8272,123000
Peugeot,208,occasion,Essence,Manuelle,4.0,10,11364,29300
Peugeot,208,occasion,Diesel,Manuelle,6.0,10,17000,33500
Peugeot,208,occasion,Diesel,Manuelle,4.0,10,18500,38000
Peugeot,208,occasion,Essence,Manuelle,5.0,9,8111,31000
Peugeot,208,occasion,Essence,Manuelle,4.0,9,12627,25500
Peugeot,208,occasion,Essence,Manuelle,5.0,9,14444,26500
Peugeot,208,occasion,Essence,Manuelle,5.0,8,13500,28500
Peugeot,208,occasion,Essence,Manuelle,5.0,8,14205,28000
Peugeot,208,occasion,Essence,Manuelle,5.0,8,15312,32000
Peugeot,208,occasion,Essence,Manuelle,5.0,7,13142,33000
Peugeot,208,occasion,Essence,Manuelle,5.0,7,22857,34900
Peugeot,208,occasion,Essence,Manuelle,5.0,7,16428,25800
Peugeot,208,occasion,Essence,Manuelle,5.0,7,17000,29000
Peugeot,208,occasion,Essence,Manuelle,5.0,7,16235,32000
Peugeot,208,occasion,Essence,Manuelle,5.0,6,16000,30200
Peugeot,208,occasion,Essence,Manuelle,5.0,6,18940,25000
Peugeot,208,occasion,Essence,Manuelle,5.0,6,16500,32500
Peugeot,208,occasion,Essence,Manuelle,5.0,5,22729,30000
Peugeot,208,occasion,Essence,Manuelle,4.0,5,22000,32000
Peugeot,208,occasion,Essence,Manuelle,4.0,5,8600,34500
Peugeot,208,occasion,Diesel,Manuelle,5.0,5,20800,43500
Peugeot,208,occasion,Essence,Manuelle,5.0,5,22729,30000
Peugeot,208,occasion,Essence,Manuelle,5.0,4,19020,33000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,17500,33500
Peugeot,208,occasion,Diesel,Manuelle,5.0,4,26750,45000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,15500,36000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,32499,36800
Peugeot,208,occasion,Essence,Manuelle,4.0,4,20500,41200
Peugeot,208,occasion,Diesel,Manuelle,5.0,4,19000,53000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,10378,33000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,19625,31000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,19000,32000
Peugeot,208,occasion,Essence,Manuelle,4.0,4,19500,31500
Peugeot,208,occasion,Essence,Manuelle,5.0,4,28411,33500
Peugeot,208,occasion,Essence,Manuelle,5.0,3,13333,51000
Peugeot,208,occasion,Essence,Manuelle,4.0,2,20000,42900
Peugeot,208,occasion,Essence,Manuelle,4.0,2,21000,44000
Peugeot,208,occasion,Essence,Manuelle,4.0,2,17500,43500
Peugeot,208,occasion,Diesel,Manuelle,5.0,2,60000,38000
Peugeot,208,occasion,Diesel,Manuelle,4.0,2,140000,34000
Peugeot,208,occasion,Diesel,Manuelle,4.0,2,140000,33000
Peugeot,208,occasion,Essence,Manuelle,4.0,2,18000,41500
Peugeot,208,occasion,Diesel,Manuelle,5.0,2,65000,37000
Peugeot,3008,occasion,Essence,Manuelle,7.0,10,14300,37500
Peugeot,3008,occasion,Diesel,Automatique,7.0,4,28411,82000
Peugeot,3008,occasion,Essence,Manuelle,7.0,13,18000,31500
Peugeot,3008,occasion,Diesel,Manuelle,6.0,13,8741,36000
Peugeot,3008,occasion,Diesel,Automatique,6.0,12,9470,39000
Peugeot,3008,occasion,Diesel,Manuelle,6.0,12,9470,38000
Peugeot,3008,occasion,Diesel,Automatique,7.0,12,22750,42000
Peugeot,3008,occasion,Essence,Manuelle,7.0,10,19500,44000
Peugeot,3008,occasion,Essence,Manuelle,7.0,7,18571,63000
Peugeot,3008,occasion,Essence,Automatique,9.0,6,15000,85500
Peugeot,3008,occasion,Diesel,Automatique,6.0,5,14000,92000
Peugeot,3008,occasion,Essence,Automatique,9.0,5,28000,75500
Peugeot,3008,occasion,Essence,Automatique,7.0,5,16200,78000
Peugeot,3008,occasion,Essence,Automatique,9.0,4,21750,105000
Peugeot,3008,occasion,Diesel,Automatique,7.0,4,25000,78500
Peugeot,3008,occasion,Essence,Automatique,7.0,3,19110,102000
Peugeot,305,occasion,Essence,Manuelle,7.0,29,3918,5000
Peugeot,306,occasion,Essence,Manuelle,4.0,34,3342,11000
Peugeot,306,occasion,Diesel,Manuelle,4.0,32,3125,8500
Peugeot,306,occasion,Diesel,Manuelle,6.0,27,4209,9500
Peugeot,306,occasion,Diesel,Manuelle,6.0,27,4209,9500
Peugeot,306,occasion,Diesel,Manuelle,6.0,26,4370,8000
Peugeot,306,occasion,Diesel,Manuelle,5.0,24,20000,24000
Peugeot,306,occasion,Diesel,Manuelle,5.0,24,4735,10000
Peugeot,306,occasion,Essence,Manuelle,6.0,23,4941,14000
Peugeot,306,occasion,Diesel,Manuelle,7.0,23,19565,8200
Peugeot,306,occasion,Diesel,Manuelle,5.0,20,5682,7800
Peugeot,307,occasion,Diesel,Manuelle,6.0,47,2417,12000
Peugeot,307,occasion,Essence,Manuelle,6.0,22,5165,18400
Peugeot,307,occasion,Essence,Automatique,7.0,22,11818,23500
Peugeot,307,occasion,Essence,Manuelle,6.0,19,10789,22000
Peugeot,307,occasion,Essence,Manuelle,8.0,19,15789,17000
Peugeot,307,occasion,Essence,Manuelle,7.0,15,7733,25002
Peugeot,308,occasion,Diesel,Manuelle,5.0,14,8117,24000
Peugeot,308,occasion,Essence,Manuelle,6.0,13,8741,26950
Peugeot,308,occasion,Essence,Manuelle,6.0,13,8741,26900
Peugeot,308,occasion,Diesel,Manuelle,5.0,3,42000,123000
Peugeot,308,occasion,Diesel,Manuelle,6.0,16,25000,32000
Peugeot,308,occasion,Diesel,Manuelle,6.0,16,25000,29000
Peugeot,308,occasion,Essence,Manuelle,6.0,16,7102,24000
Peugeot,308,occasion,Essence,Manuelle,6.0,15,18000,27000
Peugeot,308,occasion,Essence,Manuelle,6.0,15,7576,23000
Peugeot,308,occasion,Essence,Manuelle,6.0,15,13533,23500
Peugeot,308,occasion,Essence,Manuelle,6.0,15,20798,24000
Peugeot,308,occasion,Essence,Automatique,7.0,15,13502,25000
Peugeot,308,occasion,Essence,Automatique,7.0,15,12333,27000
Peugeot,308,occasion,Essence,Manuelle,6.0,14,13445,24500
Peugeot,308,occasion,Essence,Manuelle,6.0,13,16230,24000
Peugeot,308,occasion,Essence,Manuelle,6.0,12,16500,25000
Peugeot,308,occasion,Diesel,Manuelle,5.0,12,20000,29500
Peugeot,308,occasion,Essence,Manuelle,6.0,12,15000,25500
Peugeot,308,occasion,Essence,Manuelle,6.0,12,9470,23400
Peugeot,308,occasion,Diesel,Manuelle,6.0,11,16090,31000
Peugeot,308,occasion,Essence,Manuelle,5.0,10,17000,35500
Peugeot,308,occasion,Essence,Manuelle,5.0,9,20000,32000
Peugeot,308,occasion,Essence,Manuelle,5.0,9,18888,34000
Peugeot,308,occasion,Essence,Manuelle,5.0,9,18888,32000
Peugeot,308,occasion,Essence,Manuelle,5.0,7,16235,48000
Peugeot,308,occasion,Essence,Manuelle,5.0,7,18714,41000
Peugeot,308,occasion,Essence,Manuelle,5.0,7,16235,36000
Peugeot,308,occasion,Essence,Manuelle,5.0,6,26666,40000
Peugeot,308,occasion,Essence,Manuelle,5.0,6,18940,38000
Peugeot,308,occasion,Diesel,Manuelle,5.0,5,44000,51000
Peugeot,308,occasion,Essence,Manuelle,6.0,5,29700,47000
Peugeot,308,occasion,Essence,Manuelle,6.0,5,16599,111000
Peugeot,308,occasion,Essence,Manuelle,7.0,5,29600,43000
Peugeot,309,occasion,Essence,Manuelle,4.0,44,2582,7500
Peugeot,309,occasion,Essence,Manuelle,5.0,34,6470,12000
Peugeot,309,occasion,Diesel,Manuelle,5.0,33,5905,8000
Peugeot,309,occasion,Essence,Manuelle,4.0,31,12903,5500
Peugeot,3008,occasion,Essence,Manuelle,9.0,11,10331,38500
Peugeot,405,occasion,Essence,Manuelle,6.0,31,3584,6600
Peugeot,405,occasion,Essence,Manuelle,6.0,29,3918,11000
Peugeot,405,occasion,Essence,Manuelle,7.0,27,12962,13000
Peugeot,405,occasion,Essence,Manuelle,4.0,24,4735,6000
Peugeot,406,occasion,Diesel,Manuelle,6.0,27,4209,11000
Peugeot,406,occasion,Essence,Manuelle,7.0,26,4370,14500
Peugeot,406,occasion,Essence,Manuelle,7.0,26,11153,17000
Peugeot,406,occasion,Essence,Manuelle,7.0,25,8888,14000
Peugeot,406,occasion,Essence,Manuelle,7.0,25,18000,13000
Peugeot,406,occasion,Essence,Manuelle,7.0,23,4941,15500
Peugeot,406,occasion,Essence,Manuelle,7.0,23,4941,12500
Peugeot,407,occasion,Essence,Manuelle,7.0,20,5682,22500
Peugeot,407,occasion,Diesel,Manuelle,6.0,19,5981,15500
Peugeot,407,occasion,Diesel,Manuelle,6.0,19,5981,111000
Peugeot,407,occasion,Essence,Manuelle,9.0,19,5981,19500
Peugeot,407,occasion,Diesel,Manuelle,6.0,18,6313,21500
Peugeot,407,occasion,Diesel,Manuelle,6.0,18,6313,20500
Peugeot,407,occasion,Diesel,Manuelle,6.0,16,23750,18500
Peugeot,407,occasion,Diesel,Manuelle,6.0,16,20625,25000
Peugeot,407,occasion,Diesel,Manuelle,6.0,16,20750,25000
Peugeot,407,occasion,Diesel,Manuelle,6.0,15,16666,26000
Peugeot,407,occasion,Essence,Automatique,9.0,15,16000,22000
Peugeot,407,occasion,Diesel,Manuelle,6.0,15,7576,26000
Peugeot,407,occasion,Diesel,Manuelle,6.0,13,8741,27500
Peugeot,5008,occasion,Diesel,Manuelle,6.0,8,22500,50000
Peugeot,5008,occasion,Diesel,Automatique,7.0,2,27000,144000
Peugeot,505,occasion,Diesel,Manuelle,8.0,6,15833,45000
Peugeot,508,occasion,Essence,Manuelle,7.0,11,10331,32000
Peugeot,508,occasion,Essence,Manuelle,9.0,11,10331,32000
Peugeot,508,occasion,Diesel,Manuelle,6.0,13,23076,31300
Peugeot,508,occasion,Diesel,Manuelle,6.0,13,16230,38500
Peugeot,508,occasion,Essence,Manuelle,9.0,13,16923,28000
Peugeot,508,occasion,Essence,Manuelle,9.0,13,17307,28000
Peugeot,508,occasion,Essence,Manuelle,9.0,13,18461,30000
Peugeot,508,occasion,Diesel,Automatique,6.0,12,17166,36000
Peugeot,508,occasion,Essence,Manuelle,9.0,12,9470,34900
Peugeot,508,occasion,Essence,Automatique,7.0,12,22500,30000
Peugeot,508,occasion,Essence,Automatique,7.0,12,22500,30000
Peugeot,508,occasion,Essence,Automatique,7.0,12,9470,30000
Peugeot,508,occasion,Essence,Manuelle,9.0,12,9470,29000
Peugeot,508,occasion,Essence,Automatique,7.0,12,9470,35000
Peugeot,508,occasion,Essence,Automatique,7.0,10,20000,34000
Peugeot,508,occasion,Essence,Automatique,7.0,10,20000,34000
Peugeot,508,occasion,Essence,Automatique,7.0,10,16000,36000
Peugeot,607,occasion,Diesel,Manuelle,8.0,22,5165,17000
Peugeot,607,occasion,Essence,Manuelle,9.0,19,5981,20000
Peugeot,807,occasion,Essence,Manuelle,9.0,22,5165,15000
Peugeot,807,occasion,Diesel,Manuelle,8.0,17,11764,28000
Peugeot,5008,occasion,Diesel,Manuelle,6.0,1,34160,97000
Peugeot,Landtreck,occasion,Diesel,Manuelle,6.0,1,17000,97500
Peugeot,208,occasion,Diesel,Manuelle,5.0,0,0,38000
Peugeot,504,occasion,Diesel,Manuelle,8.0,58,8620,8000
Peugeot,208,occasion,Essence,Manuelle,43.0,41,2771,7000
Peugeot,504,occasion,Diesel,Manuelle,8.0,40,2841,12346
Peugeot,208,occasion,Diesel,Manuelle,4.0,39,2913,5500
Peugeot,404,occasion,Diesel,Manuelle,8.0,24,4735,7000
Peugeot,308SW,occasion,Diesel,Manuelle,5.0,15,31266,25000
Peugeot,301,occasion,Essence,Manuelle,5.0,11,16090,22400
Peugeot,301,occasion,Essence,Manuelle,5.0,11,12454,26000
Peugeot,301,occasion,Essence,Manuelle,5.0,11,11136,24500
Peugeot,301,occasion,Essence,Manuelle,5.0,11,20000,122000
Peugeot,301,occasion,Essence,Manuelle,5.0,11,9090,23500
Peugeot,301,occasion,Essence,Manuelle,5.0,11,16363,27000
Peugeot,301,occasion,Essence,Manuelle,4.0,10,11364,21500
Peugeot,301,occasion,Essence,Manuelle,5.0,10,12700,22500
Peugeot,301,occasion,Essence,Manuelle,5.0,10,14900,24000
Peugeot,301,occasion,Essence,Manuelle,5.0,10,12500,24500
Peugeot,301,occasion,Diesel,Manuelle,5.0,9,12627,27000
Peugeot,208,occasion,Essence,Manuelle,5.0,9,13888,22000
Peugeot,301,occasion,Essence,Manuelle,5.0,9,22222,22900
Peugeot,301,occasion,Essence,Manuelle,5.0,9,27777,24000
Peugeot,301,occasion,Essence,Manuelle,5.0,9,12627,23000
Peugeot,301,occasion,Essence,Manuelle,5.0,9,17555,19800
Peugeot,301,occasion,Essence,Manuelle,5.0,9,20222,27000
Peugeot,208,occasion,Diesel,Manuelle,33.0,8,14205,33000
Peugeot,301,occasion,Essence,Manuelle,5.0,7,28571,22000
Peugeot,301,occasion,Essence,Manuelle,5.0,7,16235,24500
Peugeot,301,occasion,Essence,Manuelle,5.0,6,17500,25000
Peugeot,301,occasion,Diesel,Manuelle,8.0,6,18940,42000
Peugeot,B9,occasion,Essence,Manuelle,7.0,6,13000,52000
Peugeot,208,occasion,Diesel,Manuelle,5.0,6,25000,48000
Peugeot,301,occasion,Essence,Manuelle,5.0,6,26000,22500
Peugeot,301,occasion,Diesel,Manuelle,5.0,6,66666,48000
Peugeot,208,occasion,Essence,Manuelle,5.0,6,18000,32800
Peugeot,208,occasion,Essence,Manuelle,5.0,6,25166,123000
Peugeot,301,occasion,Essence,Manuelle,5.0,5,22729,29500
Peugeot,301,occasion,Essence,Manuelle,5.0,5,20000,25800
Peugeot,301,occasion,Essence,Manuelle,5.0,5,24200,25500
Peugeot,301,occasion,Diesel,Manuelle,7.0,5,32800,37000
Peugeot,Rifter,occasion,Diesel,Manuelle,5.0,5,20000,80000
Peugeot,301,occasion,Essence,Manuelle,5.0,4,28411,28000
Peugeot,301,occasion,Diesel,Manuelle,5.0,4,90000,32000
Peugeot,301,occasion,Essence,Manuelle,5.0,4,29750,29000
Peugeot,301,occasion,Essence,Manuelle,5.0,4,28411,29500
Peugeot,Landtreck,occasion,Diesel,Manuelle,6.0,2,50000,73500
Peugeot,Landtreck,occasion,Diesel,Manuelle,6.0,2,25000,79000
Peugeot,Landtreck,occasion,Diesel,Manuelle,6.0,2,25000,79000
Peugeot,Landtreck,occasion,Diesel,Manuelle,5.0,2,120000,37000
Peugeot,Landtreck,occasion,Diesel,Manuelle,10.0,2,17000,31000
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,7.0,25,4545,19000
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,4.0,12,26500,27000
Peugeot,Bipper Tepee,occasion,Essence,Manuelle,5.0,10,18900,31500
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,6.0,9,20000,21000
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5.0,8,14205,22000
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5.0,8,14205,19500
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5.0,8,14205,30000
Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5.0,7,16235,23500
Peugeot,Boxer,occasion,Diesel,Manuelle,6.0,64,3426,15000
Peugeot,Boxer,occasion,Diesel,Manuelle,8.0,25,4545,14000
Peugeot,Boxer,occasion,Diesel,Manuelle,7.0,20,5682,9500
Peugeot,Boxer,occasion,Diesel,Manuelle,7.0,19,26315,10000
